day_type,direction,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,9,31.4,39.2,40.0,12.9,1.76,1.39,2.58,1.45,4499,0.4447,15,25,31,40,48,52,55,59
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,10,32.8,39.6,40.0,12.8,1.69,1.39,1.46,1.39,3993,0.3947,16,26,32,40,48,52,55,59
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,11,27.6,36.9,38.0,13.4,2.01,1.46,2.5,1.66,4457,0.4406,13,22,29,38,46,50,53,57
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,12,18.9,31.6,32.0,14.4,2.93,1.73,4.98,2.42,4894,0.4838,8,15,21,32,42,47,50,54
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,13,18.6,30.5,31.0,14.2,2.98,1.79,4.75,2.45,5440,0.5378,8,14,19,31,41,45,49,53
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,14,18.1,30.2,30.0,14.7,3.07,1.85,4.77,2.53,5948,0.588,7,14,18,30,41,46,49,54
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,15,18.3,29.8,30.0,13.8,3.03,1.85,4.75,2.5,5313,0.5252,8,14,19,30,40,44,47,52
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,16,21.7,29.2,29.0,12.4,2.55,1.91,2.72,2.1,5638,0.5573,10,16,20,29,38,43,46,50
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,17,22.6,29.3,29.0,11.9,2.45,1.91,2.25,2.02,5916,0.5848,11,17,21,29,38,42,45,49
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,18,17.6,24.7,23.0,11.6,3.15,2.41,3.59,2.6,6600,0.6524,8,13,16,23,32,37,40,45
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,19,20.9,27.9,27.0,11.7,2.65,2.05,2.93,2.19,6575,0.65,10,16,19,27,36,41,43,48
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,20,27.9,35.0,35.0,12.6,1.99,1.58,2.07,1.64,5267,0.5207,14,22,27,35,43,48,51,56
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,21,40.3,46.2,47.0,13.1,1.38,1.18,1.03,1.13,2974,0.294,21,34,39,47,54,59,62,66
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,22,41.5,47.3,47.0,13.1,1.34,1.18,1.1,1.1,2874,0.2841,24,35,40,47,55,59,62,68
Feriali,GRA,45,13800006907411,Corso di Francia,2,50,15.4,2199.23,2206.93,2214.63,23,39.6,45.4,46.0,13.2,1.4,1.21,1.07,1.15,3412,0.3373,21,33,38,46,54,58,61,66
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,0,45.1,50.7,50.0,13.7,1.01,0.91,0.58,1.0,1769,0.1749,27,39,43,50,58,64,68,74
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,1,49.8,55.8,56.0,15.1,0.91,0.81,0.48,0.9,906,0.0896,29,42,47,56,65,70,74,80
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,2,46.4,56.6,57.0,16.8,0.98,0.8,1.37,0.97,483,0.0477,27,41,47,57,68,73,77,85
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,3,48.6,56.7,57.0,17.1,0.93,0.8,0.63,0.93,264,0.0261,31,39,46,57,67,73,78,83
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,4,46.9,57.6,57.0,16.9,0.97,0.8,1.17,0.96,263,0.026,30,42,49,57,68,74,78,85
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,5,48.3,54.6,55.0,15.7,0.94,0.83,0.45,0.93,364,0.036,28,40,45,55,65,70,75,80
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,6,46.6,51.5,52.0,13.1,0.98,0.87,0.46,0.97,982,0.0971,29,39,45,52,59,64,67,72
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,7,35.4,42.3,43.0,12.9,1.28,1.06,1.26,1.27,2665,0.2634,19,29,35,43,51,54,58,63
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,8,22.3,32.6,33.0,13.4,2.04,1.38,3.25,2.02,5867,0.58,10,18,23,33,42,47,50,54
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,9,30.2,38.3,39.0,12.9,1.5,1.16,3.08,1.49,4500,0.4448,15,24,30,39,47,51,54,58
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,10,31.2,38.7,40.0,12.8,1.46,1.13,1.68,1.45,3998,0.3952,16,25,31,40,47,51,54,58
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,11,25.7,35.9,37.0,13.4,1.77,1.23,2.7,1.75,4456,0.4405,12,21,27,37,45,49,52,56
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,12,18.4,30.8,31.0,14.1,2.47,1.46,4.43,2.45,4889,0.4833,8,15,20,31,41,46,49,54
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,13,17.1,29.8,30.0,14.0,2.66,1.51,4.91,2.64,5433,0.5371,7,14,19,30,40,45,48,52
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,14,16.9,29.5,29.0,14.5,2.68,1.57,4.69,2.66,5930,0.5862,7,13,18,29,40,45,48,53
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,15,17.2,28.9,29.0,13.7,2.64,1.57,4.24,2.62,5306,0.5245,7,14,19,29,39,43,46,51
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,16,21.8,28.9,28.0,12.2,2.09,1.62,2.21,2.07,5627,0.5562,11,16,20,28,37,42,45,49
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,17,22.2,28.8,28.0,11.6,2.05,1.62,2.08,2.03,5911,0.5843,11,17,20,28,37,41,44,49
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,18,17.2,24.4,23.0,11.3,2.64,1.97,3.2,2.62,6603,0.6527,8,13,16,23,31,36,40,44
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,19,20.2,27.5,27.0,11.6,2.25,1.68,2.7,2.23,6564,0.6489,10,15,19,27,35,40,43,48
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,20,27.8,34.6,35.0,12.5,1.64,1.3,1.77,1.62,5270,0.521,14,21,26,35,43,47,50,55
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,21,40.0,45.8,46.0,13.1,1.13,0.99,0.67,1.13,2970,0.2936,21,34,39,46,54,58,61,66
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,22,41.1,46.9,47.0,13.0,1.11,0.97,0.85,1.1,2866,0.2833,24,35,40,47,54,59,62,67
Feriali,GRA,46,13800007410723,Corso di Francia,2,50,12.61,2214.63,2220.935,2227.2400000000002,23,39.8,45.0,45.0,13.0,1.14,1.01,0.59,1.13,3416,0.3377,22,32,37,45,53,57,61,66
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,0,25.5,36.9,37.0,15.6,2.11,1.46,2.57,1.0,1757,0.4927,11,21,26,37,47,53,56,62
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,1,28.8,39.2,39.0,15.9,1.87,1.38,1.99,0.89,937,0.2628,12,24,29,39,50,55,59,67
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,2,33.1,41.3,41.0,15.2,1.63,1.32,1.37,0.77,550,0.1542,18,27,32,41,50,56,61,66
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,3,30.9,41.2,40.0,16.3,1.75,1.35,1.66,0.83,308,0.0864,14,24,30,40,53,58,62,70
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,4,36.2,44.6,44.0,15.3,1.49,1.23,1.2,0.71,207,0.058,17,30,34,44,55,61,65,72
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,5,30.9,42.2,42.0,17.3,1.75,1.28,1.64,0.83,281,0.0788,13,25,30,42,54,61,63,69
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,6,27.2,35.6,35.0,14.8,1.98,1.54,1.57,0.94,485,0.136,11,21,25,35,46,52,55,61
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,7,23.4,34.9,35.0,15.4,2.31,1.54,3.7,1.09,655,0.1837,11,18,23,35,46,50,54,62
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,8,19.7,31.9,31.0,14.9,2.74,1.74,4.41,1.3,1081,0.3031,8,16,21,31,42,49,52,57
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,9,13.0,27.5,26.0,14.8,4.16,2.07,7.38,1.97,1676,0.47,4,11,17,26,38,43,47,54
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,10,11.7,25.2,25.0,13.6,4.59,2.16,7.84,2.18,2050,0.5749,3,10,16,25,34,40,44,49
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,11,11.5,24.4,24.0,13.3,4.67,2.25,7.97,2.21,2295,0.6436,3,9,15,24,33,38,42,47
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,12,11.6,25.0,25.0,13.3,4.64,2.16,8.08,2.2,2826,0.7925,3,10,16,25,34,38,42,47
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,13,14.2,27.0,27.0,14.0,3.81,2.0,6.73,1.81,2433,0.6823,5,11,17,27,36,41,45,51
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,14,16.1,28.6,28.0,14.4,3.35,1.93,5.4,1.59,1910,0.5356,6,12,18,28,39,44,47,53
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,15,13.5,26.9,26.0,14.1,4.01,2.07,7.17,1.9,2234,0.6265,4,11,16,26,36,42,46,51
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,16,8.4,22.7,21.0,14.8,6.42,2.57,10.68,3.04,2462,0.6904,2,6,11,21,32,38,43,50
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,17,8.3,21.7,20.0,14.2,6.52,2.7,10.3,3.09,2456,0.6887,2,6,11,20,31,37,40,47
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,18,9.7,23.5,22.0,14.6,5.54,2.45,9.09,2.62,2136,0.599,2,8,12,22,33,38,42,51
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,19,10.2,24.3,23.0,14.2,5.27,2.34,9.14,2.5,2316,0.6495,2,9,14,23,34,39,42,49
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,20,11.8,26.8,26.0,15.1,4.58,2.07,8.32,2.17,2236,0.627,3,10,16,26,36,42,47,53
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,21,24.1,35.4,37.0,15.1,2.24,1.46,2.53,1.06,1445,0.4052,9,18,25,37,46,50,53,58
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,22,25.7,36.5,37.0,14.9,2.1,1.46,2.45,0.99,1259,0.3531,10,21,26,37,47,51,55,61
Festivi,Centro,0,-13800007198127,Corso di Francia,2,50,14.98,0.0,7.49,14.98,23,26.7,37.5,38.0,15.3,2.02,1.42,2.68,0.96,1288,0.3612,12,21,27,38,48,53,57,63
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,0,16.9,34.6,37.0,18.4,3.44,1.57,5.2,1.0,1752,0.4913,4,12,20,37,48,54,57,63
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,1,20.6,36.9,38.0,18.6,2.82,1.53,4.19,0.82,935,0.2622,6,15,22,38,50,56,59,68
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,2,28.1,39.8,41.0,17.4,2.07,1.42,2.16,0.6,549,0.154,12,20,27,41,51,56,61,67
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,3,26.0,39.5,40.0,18.5,2.24,1.45,2.61,0.65,306,0.0858,9,18,24,40,53,60,63,69
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,4,29.2,43.3,45.0,18.2,1.99,1.29,2.71,0.58,207,0.058,15,24,29,45,56,62,66,72
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,5,24.0,41.1,43.0,19.7,2.42,1.35,3.19,0.7,280,0.0785,7,17,25,43,56,61,65,70
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,6,21.7,34.8,34.0,16.8,2.68,1.71,3.91,0.78,482,0.1352,9,17,22,34,48,53,55,62
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,7,18.0,34.0,34.0,17.3,3.22,1.71,5.6,0.94,655,0.1837,6,14,21,34,47,52,56,62
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,8,12.5,30.5,30.0,16.9,4.65,1.94,8.51,1.35,1079,0.3026,2,11,18,30,44,50,53,58
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,9,10.4,27.5,27.0,15.9,5.61,2.15,10.4,1.63,1663,0.4663,2,9,16,27,39,45,49,55
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,10,9.1,25.2,25.0,14.5,6.4,2.32,11.58,1.86,2043,0.5729,2,8,15,25,34,41,45,50
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,11,10.0,24.7,24.0,13.9,5.81,2.42,10.52,1.69,2285,0.6408,2,9,15,24,33,39,43,48
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,12,9.8,25.1,25.0,14.0,5.93,2.32,10.94,1.73,2830,0.7936,2,10,16,25,34,40,43,48
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,13,11.1,27.1,27.0,15.0,5.25,2.15,9.77,1.53,2418,0.6781,2,11,17,27,37,43,47,52
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,14,11.7,28.9,28.0,15.5,4.98,2.08,9.71,1.45,1905,0.5342,2,12,18,28,40,46,49,55
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,15,9.6,26.7,27.0,15.4,6.08,2.15,11.33,1.77,2218,0.622,2,9,15,27,37,43,47,52
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,16,7.8,23.3,22.0,15.4,7.42,2.64,12.38,2.16,2453,0.6879,1,5,11,22,33,39,44,51
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,17,7.1,21.6,20.0,15.0,8.22,2.91,13.43,2.39,2426,0.6803,1,4,9,20,32,38,42,49
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,18,7.8,23.3,22.0,15.4,7.47,2.64,12.59,2.17,2126,0.5962,1,6,11,22,33,40,44,51
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,19,8.2,24.2,23.0,15.3,7.12,2.53,12.23,2.07,2298,0.6444,1,6,12,23,35,41,44,51
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,20,8.6,25.8,25.0,16.4,6.79,2.32,11.93,1.97,2222,0.6231,1,6,13,25,37,44,48,54
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,21,15.4,33.4,37.0,18.1,3.78,1.57,5.74,1.1,1433,0.4019,4,10,18,37,47,52,54,59
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,22,17.2,34.1,36.0,17.9,3.38,1.61,5.39,0.98,1255,0.3519,4,13,19,36,48,53,56,62
Festivi,Centro,1,-13800007184018,Corso di Francia,2,50,16.14,14.98,23.05,31.12,23,17.5,35.5,38.0,18.2,3.32,1.53,5.24,0.97,1280,0.3589,4,14,21,38,48,54,58,64
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,0,13.3,33.5,36.0,20.3,8.48,3.14,11.93,1.0,1741,0.4882,3,6,15,36,50,55,58,64
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,1,11.6,34.0,37.0,22.3,9.78,3.05,13.27,1.15,933,0.2616,3,5,10,37,52,57,61,68
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,2,12.4,36.4,42.0,22.4,9.11,2.69,13.18,1.07,549,0.154,3,6,12,42,52,58,62,67
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,3,12.3,36.3,42.0,23.6,9.19,2.69,12.7,1.08,304,0.0852,3,6,10,42,54,60,63,72
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,4,13.9,40.3,45.0,23.6,8.1,2.51,11.8,0.96,207,0.058,4,5,16,45,58,64,68,74
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,5,11.5,38.0,44.0,24.3,9.83,2.57,14.95,1.16,278,0.078,3,5,9,44,57,63,66,73
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,6,14.4,34.8,35.0,19.2,7.83,3.23,12.48,0.92,480,0.1346,3,11,21,35,50,55,58,65
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,7,14.7,35.0,35.0,18.7,7.7,3.23,13.17,0.91,659,0.1848,3,12,22,35,50,54,59,65
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,8,11.9,31.8,32.0,18.0,9.52,3.53,15.22,1.12,1079,0.3026,2,9,20,32,46,52,56,59
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,9,11.9,29.1,29.0,16.1,9.53,3.9,15.04,1.12,1666,0.4672,2,10,19,29,40,47,50,57
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,10,12.5,27.4,27.0,14.4,9.06,4.18,14.28,1.07,2035,0.5707,2,12,19,27,36,43,47,52
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,11,12.3,26.6,27.0,14.0,9.17,4.18,14.09,1.08,2301,0.6453,2,11,18,27,34,41,45,50
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,12,13.0,27.0,27.0,13.9,8.71,4.18,13.44,1.03,2816,0.7897,2,12,18,27,35,40,45,50
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,13,12.4,28.8,29.0,15.5,9.11,3.9,14.53,1.07,2425,0.68,2,11,19,29,38,45,49,55
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,14,13.5,30.8,31.0,15.9,8.39,3.64,14.45,0.99,1896,0.5317,2,12,21,31,41,48,51,57
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,15,12.6,28.9,29.0,15.5,8.97,3.9,14.92,1.06,2218,0.622,2,11,19,29,38,45,50,55
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,16,10.6,25.8,26.0,15.4,10.66,4.34,15.45,1.26,2454,0.6882,2,6,14,26,35,41,46,52
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,17,8.7,23.5,23.0,15.4,13.03,4.91,18.52,1.54,2413,0.6767,2,4,10,23,34,40,44,51
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,18,10.1,25.3,26.0,15.4,11.24,4.34,16.38,1.33,2134,0.5984,2,6,14,26,35,42,45,52
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,19,10.0,26.3,27.0,15.8,11.33,4.18,16.68,1.34,2295,0.6436,2,6,15,27,37,43,47,52
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,20,10.4,27.4,27.0,16.7,10.88,4.18,16.16,1.28,2214,0.6209,2,6,15,27,38,45,49,56
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,21,13.2,32.9,36.0,19.8,8.55,3.14,12.27,1.01,1436,0.4027,3,6,15,36,48,53,57,62
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,22,12.5,32.7,36.0,20.3,9.03,3.14,12.36,1.06,1254,0.3517,3,6,11,36,49,54,58,62
Festivi,Centro,2,-13800007468537,Corso di Francia,2,50,31.38,31.12,46.81,62.5,23,14.2,34.8,38.0,20.1,7.93,2.97,11.44,0.94,1282,0.3595,3,8,18,38,50,55,59,65
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,0,24.7,37.2,35.0,16.5,1.43,1.01,2.79,1.0,2099,0.5886,12,21,26,35,49,55,58,65
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,1,23.0,37.0,34.0,17.5,1.54,1.04,3.1,1.07,1209,0.339,11,20,24,34,50,56,61,68
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,2,24.6,37.2,34.0,17.6,1.44,1.04,2.12,1.0,788,0.221,13,20,24,34,50,56,60,66
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,3,20.0,36.3,33.0,19.3,1.77,1.07,2.65,1.23,449,0.1259,6,17,21,33,52,57,62,70
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,4,26.5,41.8,42.0,19.5,1.33,0.84,1.93,0.93,270,0.0757,11,21,26,42,56,63,68,74
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,5,27.6,42.8,42.0,18.7,1.28,0.84,2.69,0.89,309,0.0867,13,22,28,42,58,63,67,73
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,6,28.3,40.1,39.0,16.6,1.25,0.91,1.64,0.87,499,0.1399,13,23,28,39,52,58,63,69
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,7,29.5,39.6,39.0,15.6,1.2,0.91,1.77,0.84,710,0.1991,13,24,29,39,50,56,61,66
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,8,25.8,36.5,35.0,15.0,1.37,1.01,1.68,0.96,1202,0.3371,11,22,27,35,47,53,57,62
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,9,23.6,33.5,33.0,13.8,1.5,1.07,1.92,1.05,1833,0.514,11,20,25,33,41,48,52,58
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,10,22.4,31.0,30.0,12.6,1.58,1.18,1.86,1.1,2310,0.6478,10,19,23,30,38,44,48,53
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,11,20.9,29.9,30.0,12.5,1.69,1.18,2.21,1.18,2618,0.7342,9,18,22,30,37,42,46,52
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,12,21.3,30.1,30.0,12.7,1.66,1.18,2.45,1.16,3129,0.8775,9,18,22,30,37,42,46,52
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,13,22.4,32.6,32.0,13.5,1.58,1.1,2.94,1.1,2724,0.7639,11,20,24,32,40,46,50,57
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,14,22.8,34.1,33.0,13.9,1.55,1.07,2.79,1.08,2094,0.5872,10,20,25,33,43,48,53,58
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,15,21.5,32.5,32.0,13.8,1.64,1.1,2.71,1.15,2432,0.682,9,19,24,32,40,46,51,57
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,16,18.5,30.4,31.0,13.7,1.91,1.14,3.17,1.33,2708,0.7594,6,16,22,31,38,43,48,54
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,17,13.1,27.9,29.0,14.4,2.7,1.22,6.38,1.88,2562,0.7185,3,11,18,29,37,42,46,52
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,18,20.7,30.5,30.0,13.1,1.71,1.18,2.44,1.19,2310,0.6478,8,17,22,30,38,43,47,54
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,19,21.5,31.9,32.0,12.9,1.64,1.1,2.87,1.15,2498,0.7005,9,19,24,32,40,45,48,54
Festivi,Centro,3,-13800006407150,Corso di Francia,2,50,9.82,62.5,67.41,72.32,20,22.6,32.3,31.0,13.5,1.57,1.14,2.43,1.09,2557,0.717,10,19,24,31,40,46,50,56
