carriage,direction,day_type,seg_idx,segmentId,streetName,frc,speedLimit,seg_distance,cum_dist_start,cum_dist_mid,cum_dist_end,hour,harm_avg_speed,avg_speed,median_speed,std_speed,avg_tt,median_tt,std_tt,tt_ratio,sample_size,norm_sample,p5,p15,p25,p50,p75,p85,p90,p95
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,7,30.6,59.2,61.0,28.0,12.99,6.51,19.62,1.99,1494,0.1764,7,25,43,61,80,88,93,102
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,8,19.5,48.4,49.0,26.9,20.4,8.11,30.4,3.12,2421,0.2859,4,11,30,49,69,78,83,90
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,9,22.6,42.9,46.0,24.0,17.6,8.63,20.36,2.69,2837,0.335,6,12,23,46,59,69,75,82
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,10,25.9,43.7,46.0,23.4,15.34,8.63,15.14,2.34,3065,0.362,8,13,25,46,60,69,75,83
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,11,22.4,42.0,45.0,24.2,17.72,8.83,18.68,2.71,3392,0.4006,6,11,20,45,57,68,74,82
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,12,22.7,41.4,44.0,23.0,17.51,9.03,18.51,2.68,3651,0.4312,6,11,22,44,56,66,71,80
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,13,20.4,39.9,43.0,23.5,19.46,9.24,20.96,2.98,3634,0.4291,6,10,18,43,55,64,72,80
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,14,20.7,40.2,44.0,23.1,19.18,9.03,21.02,2.93,3452,0.4077,6,10,20,44,55,65,71,79
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,15,16.4,35.0,37.0,21.7,24.26,10.73,26.23,3.71,3795,0.4482,5,7,14,37,49,56,63,71
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,16,15.4,33.9,35.0,21.0,25.88,11.35,29.31,3.96,3966,0.4684,4,6,14,35,49,55,61,67
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,17,17.9,38.4,43.0,21.2,22.23,9.24,27.97,3.4,4860,0.5739,4,9,21,43,53,61,65,70
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,18,16.9,38.1,44.0,21.3,23.52,9.03,30.23,3.6,4936,0.5829,4,8,20,44,53,60,64,69
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,19,17.1,36.0,38.0,20.9,23.22,10.45,27.27,3.55,5037,0.5948,5,8,18,38,50,57,63,69
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,20,16.2,32.7,32.0,20.8,24.54,12.41,25.24,3.75,4800,0.5668,5,7,14,32,48,52,58,68
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,21,40.1,55.0,54.0,22.0,9.9,7.36,9.81,1.51,2815,0.3324,15,32,44,54,70,78,84,92
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,22,55.4,63.0,61.0,20.3,7.17,6.51,3.32,1.1,2222,0.2624,32,45,48,61,77,84,90,98
Centrale,Ostia,Est. Feriale,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,23,54.3,63.0,60.0,21.2,7.31,6.62,4.07,1.12,2451,0.2894,31,45,48,60,77,86,92,100
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,0,48.4,60.1,57.0,22.3,8.2,6.97,5.92,1.0,949,0.1121,23,39,46,57,75,85,91,99
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,1,62.6,69.2,67.0,20.6,6.35,5.93,2.36,0.77,623,0.0736,38,48,53,67,83,92,97,105
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,2,67.9,74.0,72.0,21.1,5.85,5.52,1.89,0.71,371,0.0438,46,50,58,72,86,96,105,115
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,3,73.3,79.2,78.0,21.6,5.42,5.09,1.57,0.66,266,0.0314,47,56,62,78,94,103,109,118
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,4,71.7,78.3,76.0,22.4,5.54,5.23,1.79,0.68,210,0.0248,45,57,63,76,92,105,111,119
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,5,71.2,76.4,78.0,18.8,5.58,5.09,1.71,0.68,125,0.0148,47,56,64,78,87,93,95,106
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,6,69.2,75.7,78.0,19.6,5.74,5.09,2.25,0.7,151,0.0178,46,54,63,78,89,95,100,105
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,7,56.3,68.2,68.0,21.9,7.06,5.84,5.62,0.86,308,0.0364,37,47,54,68,81,91,97,103
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,8,28.0,49.1,49.0,25.4,14.2,8.11,15.67,1.73,837,0.0988,8,15,30,49,67,78,82,89
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,9,26.0,44.8,47.0,23.5,15.3,8.45,16.6,1.87,1107,0.1307,8,14,25,47,62,70,74,81
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,10,22.8,42.2,45.0,23.1,17.44,8.83,19.41,2.13,1306,0.1542,6,13,23,45,58,67,72,80
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,11,23.8,41.7,45.0,22.9,16.72,8.83,16.86,2.04,1447,0.1709,7,12,22,45,56,66,72,79
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,12,24.5,43.3,47.0,22.8,16.21,8.45,17.37,1.98,1350,0.1594,7,13,25,47,58,68,73,80
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,13,31.0,50.3,49.0,25.0,12.83,8.11,13.55,1.56,1062,0.1254,9,21,32,49,69,77,82,88
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,14,35.4,53.6,52.0,24.2,11.21,7.64,11.71,1.37,973,0.1149,10,26,40,52,71,80,85,93
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,15,35.2,52.6,52.0,24.2,11.28,7.64,10.72,1.38,1070,0.1264,12,23,37,52,70,79,84,91
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,16,35.3,51.8,52.0,23.4,11.26,7.64,10.77,1.37,1022,0.1207,12,24,36,52,68,77,82,91
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,17,34.2,51.0,50.0,24.5,11.63,7.94,10.76,1.42,1160,0.137,11,22,32,50,68,77,84,92
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,18,28.6,47.2,47.0,24.4,13.88,8.45,13.84,1.69,1435,0.1695,8,17,29,47,64,75,80,88
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,19,21.9,40.9,44.0,23.4,18.1,9.03,19.32,2.21,1622,0.1915,6,11,21,44,55,65,72,82
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,20,23.1,41.4,44.0,23.3,17.22,9.03,18.71,2.1,1538,0.1816,6,12,24,44,54,64,72,85
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,21,46.8,57.5,56.0,21.2,8.48,7.09,5.65,1.03,896,0.1058,22,36,46,56,71,80,85,94
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,22,55.4,63.2,63.0,20.4,7.16,6.3,3.32,0.87,830,0.098,32,44,48,63,77,84,89,99
Centrale,Ostia,Est. Festivo,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,23,49.6,59.5,57.0,20.9,8.02,6.97,5.04,0.98,827,0.0977,23,42,47,57,74,82,88,97
Centrale,Ostia,Inv. Festiva,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,0,52.6,63.3,63.0,21.6,7.56,6.3,5.05,1.0,1409,0.1664,28,44,48,63,78,86,92,101
Centrale,Ostia,Inv. Festiva,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,1,63.9,70.9,69.6,21.1,6.21,5.71,2.44,0.82,1093,0.1291,42,50,54,70,85,93,99,109
Centrale,Ostia,Inv. Festiva,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,2,64.7,73.1,71.4,23.1,6.14,5.56,2.75,0.81,719,0.0849,40,48,57,71,86,97,104,115
Centrale,Ostia,Inv. Festiva,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,3,67.2,73.6,73.0,20.2,5.91,5.44,2.29,0.78,375,0.0443,46,52,59,73,87,95,99,108
Centrale,Ostia,Inv. Festiva,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,4,71.5,78.8,76.3,22.8,5.55,5.21,2.13,0.73,326,0.0385,49,55,63,76,93,105,112,119
Centrale,Ostia,Inv. Festiva,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,5,71.1,78.4,77.9,22.1,5.59,5.1,2.2,0.74,190,0.0224,47,55,63,78,92,99,105,113
Centrale,Ostia,Inv. Festiva,45,-13800012266092,Via Cristoforo Colombo,2,50,110.33,6905.21,6960.375,7015.54,6,63.8,71.5,70.1,21.2,6.22,5.67,2.8,0.82,202,0.0239,44,51,56,70,84,92,100,109
